,filepath,nb_points,timestep_dev,timestep_avg,speed_dev,site,floor,path_id
233,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F7/path_data_files/5dd5ffbb50e04e0006f56653.txt,15,0.3824481766229641,6091.928571428572,0.18376221783639096,site2,F7,5dd5ffbb50e04e0006f56653
234,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F7/path_data_files/5dd4c98544333f00067ab1ca.txt,4,0.4759022203733478,4174.0,0.481129576327322,site2,F7,5dd4c98544333f00067ab1ca
235,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F7/path_data_files/5dd4d36fd48f840006f1447a.txt,16,0.3715752434468681,4930.666666666667,0.14432867963826038,site2,F7,5dd4d36fd48f840006f1447a
236,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F7/path_data_files/5dd4c97344333f00067ab1bc.txt,4,0.20096740743090813,6571.666666666667,0.10847446196490955,site2,F7,5dd4c97344333f00067ab1bc
237,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F7/path_data_files/5dd4d37350e04e0006f55ebb.txt,12,0.29845005849528056,4274.181818181818,0.27733862587756747,site2,F7,5dd4d37350e04e0006f55ebb
238,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F7/path_data_files/5dd4c99227889b0006b779bc.txt,4,0.4082947912380021,4032.6666666666665,0.33314681657527684,site2,F7,5dd4c99227889b0006b779bc
239,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F7/path_data_files/5dd4d40f50e04e0006f55ed8.txt,12,0.4576917017226303,4442.454545454545,0.1835842987732046,site2,F7,5dd4d40f50e04e0006f55ed8
240,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F7/path_data_files/5dd4c97244333f00067ab1ba.txt,8,0.5397885696522633,4718.142857142857,0.14148182782298618,site2,F7,5dd4c97244333f00067ab1ba
241,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F7/path_data_files/5dd4d402d48f840006f1448f.txt,4,0.4021833744238609,3795.0,0.19354324419961508,site2,F7,5dd4d402d48f840006f1448f
242,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F7/path_data_files/5dd4d401d48f840006f1448d.txt,6,0.3157834278444782,3184.4,0.20329241333930237,site2,F7,5dd4d401d48f840006f1448d
243,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F7/path_data_files/5dd4c95e27889b0006b7799d.txt,10,0.21715549577826854,3945.222222222222,0.1437614384178125,site2,F7,5dd4c95e27889b0006b7799d
244,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F7/path_data_files/5dd4d3b8d48f840006f14481.txt,10,0.3225846687659991,5998.0,0.3837803825324211,site2,F7,5dd4d3b8d48f840006f14481
245,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F7/path_data_files/5dd4d3f5d48f840006f14487.txt,6,0.425864115321617,6113.2,0.3035533321159895,site2,F7,5dd4d3f5d48f840006f14487
246,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F7/path_data_files/5dd4c97f44333f00067ab1c6.txt,3,0.39409435829759154,6062.0,0.06389600769475152,site2,F7,5dd4c97f44333f00067ab1c6
247,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F7/path_data_files/5dd4c93944333f00067ab1ae.txt,8,0.14646101908667747,6515.428571428572,0.2004122681468158,site2,F7,5dd4c93944333f00067ab1ae
248,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F7/path_data_files/5dd4d35bd48f840006f14474.txt,17,0.3112950074775965,6831.25,0.1740411043715847,site2,F7,5dd4d35bd48f840006f14474
249,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F7/path_data_files/5dd4c98e44333f00067ab1ce.txt,18,0.5500307756454899,4444.705882352941,0.18632657753977772,site2,F7,5dd4c98e44333f00067ab1ce
250,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F7/path_data_files/5dd4c97c44333f00067ab1c4.txt,6,0.3338652096907404,4572.6,0.488687567727176,site2,F7,5dd4c97c44333f00067ab1c4
251,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F7/path_data_files/5dd605af50e04e0006f5668d.txt,11,0.34941944363183075,5626.7,0.2517107861107807,site2,F7,5dd605af50e04e0006f5668d
252,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F7/path_data_files/5dd4c93744333f00067ab1ac.txt,12,0.5037454234391758,4912.090909090909,0.16255190237177655,site2,F7,5dd4c93744333f00067ab1ac
253,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F7/path_data_files/5dd5ffb0d48f840006f14bff.txt,7,0.3623438020838132,6589.833333333333,0.13373871377582033,site2,F7,5dd5ffb0d48f840006f14bff
254,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F7/path_data_files/5dd4c97427889b0006b779aa.txt,5,0.25303747298151497,4202.5,0.17540780293200103,site2,F7,5dd4c97427889b0006b779aa
255,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F7/path_data_files/5dd4d41ad48f840006f1449d.txt,4,0.3832792748943176,5280.0,0.1583714260263858,site2,F7,5dd4d41ad48f840006f1449d
256,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F7/path_data_files/5dd602ab50e04e0006f5667d.txt,5,0.4203535472502045,5589.0,0.2842242010746856,site2,F7,5dd602ab50e04e0006f5667d
257,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F7/path_data_files/5dd4c97127889b0006b779a7.txt,4,0.4028886127843822,7475.0,0.14706234186978656,site2,F7,5dd4c97127889b0006b779a7
258,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F7/path_data_files/5dd4d3bad48f840006f14483.txt,3,0.19833878681097408,3973.0,0.014805596384156789,site2,F7,5dd4d3bad48f840006f14483
259,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4b80b27889b0006b77733.txt,6,0.3314900337809313,4493.4,0.1271465562010873,site2,F6,5dd4b80b27889b0006b77733
260,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4adc044333f00067aaee1.txt,8,0.3768842021772463,5479.571428571428,0.0671952580480921,site2,F6,5dd4adc044333f00067aaee1
261,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd5319f50e04e0006f56584.txt,6,0.1605816491290778,3261.0,0.4504052995929988,site2,F6,5dd5319f50e04e0006f56584
262,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd53377d48f840006f14b33.txt,8,0.6154594410275329,6625.428571428572,0.2660127487496373,site2,F6,5dd53377d48f840006f14b33
263,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4ae3e27889b0006b77699.txt,10,0.46926924553173166,4808.555555555556,0.15042807767091798,site2,F6,5dd4ae3e27889b0006b77699
264,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4ae3327889b0006b77697.txt,12,0.3474681594311629,6298.181818181818,0.17209968761201933,site2,F6,5dd4ae3327889b0006b77697
265,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4b80f27889b0006b77737.txt,6,0.30172381079550625,6891.0,0.12162851266102305,site2,F6,5dd4b80f27889b0006b77737
266,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4be4644333f00067ab094.txt,10,0.21208449837575125,4332.333333333333,0.18248678119107728,site2,F6,5dd4be4644333f00067ab094
267,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4b78927889b0006b77716.txt,12,0.40609533767002265,4110.454545454545,0.29585173787321845,site2,F6,5dd4b78927889b0006b77716
268,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4bf2227889b0006b77895.txt,10,0.28544622267598296,4265.222222222223,0.15774893505783624,site2,F6,5dd4bf2227889b0006b77895
269,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd5336b50e04e0006f5658e.txt,5,0.3809132007654201,5632.25,0.27012030176785246,site2,F6,5dd5336b50e04e0006f5658e
270,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4b7fc44333f00067aaf6b.txt,11,0.3692112653669724,5405.7,0.3821701898419034,site2,F6,5dd4b7fc44333f00067aaf6b
271,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4bf1b44333f00067ab0a9.txt,7,0.2769254856825824,5242.333333333333,0.1851498143131495,site2,F6,5dd4bf1b44333f00067ab0a9
272,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd536afd48f840006f14b48.txt,4,0.18634670574374315,3466.3333333333335,0.1733889861729271,site2,F6,5dd536afd48f840006f14b48
273,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4b80e44333f00067aaf7c.txt,19,0.3641789715008586,6166.111111111111,0.14156107792076,site2,F6,5dd4b80e44333f00067aaf7c
274,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4bf1544333f00067ab0a7.txt,10,0.3809040535829394,3691.0,0.3745636237102052,site2,F6,5dd4bf1544333f00067ab0a7
275,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4b7fd44333f00067aaf6d.txt,4,0.22838697863026233,5874.333333333333,0.08759338768637207,site2,F6,5dd4b7fd44333f00067aaf6d
276,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4b7e444333f00067aaf67.txt,10,0.3936785195266739,4957.222222222223,0.20957469297257697,site2,F6,5dd4b7e444333f00067aaf67
277,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4ad8144333f00067aaede.txt,5,0.3403697884320751,3559.0,0.061132746308687244,site2,F6,5dd4ad8144333f00067aaede
278,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd5337e50e04e0006f56592.txt,6,0.4705485707283107,3841.4,0.2694686000285225,site2,F6,5dd5337e50e04e0006f56592
279,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd536bad48f840006f14b4a.txt,5,0.22094954278715065,4188.75,0.11130064484217814,site2,F6,5dd536bad48f840006f14b4a
280,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd536bc50e04e0006f565a1.txt,6,0.24591310867987531,5277.0,0.18919564967869032,site2,F6,5dd536bc50e04e0006f565a1
281,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4ae3c44333f00067aaeec.txt,9,0.2545958748105893,6067.625,0.17779244692572146,site2,F6,5dd4ae3c44333f00067aaeec
282,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd534c5d48f840006f14b38.txt,6,0.40753855481392426,5613.6,0.240816037950031,site2,F6,5dd534c5d48f840006f14b38
283,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4ad6e27889b0006b7768e.txt,12,0.3465423134583351,4947.909090909091,0.3496255576589022,site2,F6,5dd4ad6e27889b0006b7768e
284,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd5380bd48f840006f14b5a.txt,9,0.41772014020994147,5745.375,0.13813570207459797,site2,F6,5dd5380bd48f840006f14b5a
285,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4b80744333f00067aaf76.txt,9,0.18454573179957337,4275.375,0.24842787394371596,site2,F6,5dd4b80744333f00067aaf76
286,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4ad7a44333f00067aaeda.txt,2,0.0,2313.0,0.0,site2,F6,5dd4ad7a44333f00067aaeda
287,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4ae4227889b0006b7769d.txt,9,0.47824050295340853,3749.25,0.11860616834658823,site2,F6,5dd4ae4227889b0006b7769d
288,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4ae3444333f00067aaeea.txt,8,0.3465090766058017,5438.142857142857,0.17793627738868875,site2,F6,5dd4ae3444333f00067aaeea
289,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4b7d227889b0006b7771a.txt,6,0.21292104218784247,6747.4,0.4242983073946494,site2,F6,5dd4b7d227889b0006b7771a
290,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4ad7744333f00067aaed8.txt,12,0.42193154896153123,3701.4545454545455,0.47911229594936927,site2,F6,5dd4ad7744333f00067aaed8
291,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4ae6044333f00067aaef8.txt,10,0.30253999030255596,3612.5555555555557,0.19574537936495345,site2,F6,5dd4ae6044333f00067aaef8
292,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4be3744333f00067ab08e.txt,6,0.5532449123227983,7545.2,0.305770900849604,site2,F6,5dd4be3744333f00067ab08e
293,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4bea327889b0006b7787c.txt,7,0.3099596552496307,4397.333333333333,0.2093422035200309,site2,F6,5dd4bea327889b0006b7787c
294,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4bf2144333f00067ab0af.txt,6,0.13060512161914598,5243.4,0.1622642904615205,site2,F6,5dd4bf2144333f00067ab0af
295,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4b80827889b0006b7772f.txt,10,0.3798921221042317,4816.888888888889,0.2101239383329248,site2,F6,5dd4b80827889b0006b7772f
296,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4b79b44333f00067aaf54.txt,25,0.28945585285461917,5466.958333333333,0.24816863471219827,site2,F6,5dd4b79b44333f00067aaf54
297,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4ae4c27889b0006b776a3.txt,11,0.3133821684155114,5338.1,0.20106938086353535,site2,F6,5dd4ae4c27889b0006b776a3
298,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd536aed48f840006f14b46.txt,8,0.5074653760652021,5938.285714285715,0.3659652149595886,site2,F6,5dd536aed48f840006f14b46
299,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4bf0127889b0006b7788c.txt,4,0.24932920818708143,4908.0,0.21577094171078956,site2,F6,5dd4bf0127889b0006b7788c
300,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4ad7e44333f00067aaedc.txt,3,0.44416114227434983,3922.0,0.0029991448683604808,site2,F6,5dd4ad7e44333f00067aaedc
301,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4b7e627889b0006b7771f.txt,13,0.4236373775856534,5030.833333333333,0.2910437302328633,site2,F6,5dd4b7e627889b0006b7771f
302,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4adde27889b0006b77695.txt,2,0.0,4222.0,0.0,site2,F6,5dd4adde27889b0006b77695
303,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4b7e944333f00067aaf69.txt,8,0.4646605338897145,4812.142857142857,0.22430246259090403,site2,F6,5dd4b7e944333f00067aaf69
304,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4bec427889b0006b77886.txt,14,0.36282361730643853,5503.2307692307695,0.20889192099280945,site2,F6,5dd4bec427889b0006b77886
305,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4bf1027889b0006b7788e.txt,10,0.3820581128096945,3570.6666666666665,0.49100869586231344,site2,F6,5dd4bf1027889b0006b7788e
306,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4b7d644333f00067aaf5f.txt,13,0.2679475458462781,6821.666666666667,0.20987635322524528,site2,F6,5dd4b7d644333f00067aaf5f
307,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4ad6a44333f00067aaed4.txt,8,0.3519163125505382,3841.0,0.1292222810444994,site2,F6,5dd4ad6a44333f00067aaed4
308,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4ae5f27889b0006b776ad.txt,10,0.398541475829234,4270.222222222223,0.29684067518081125,site2,F6,5dd4ae5f27889b0006b776ad
309,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4b80627889b0006b7772d.txt,5,0.4327070470568758,5236.25,0.3044390828133514,site2,F6,5dd4b80627889b0006b7772d
310,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd530db50e04e0006f5656b.txt,2,0.0,3083.0,0.0,site2,F6,5dd530db50e04e0006f5656b
311,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4ae6027889b0006b776af.txt,6,0.3793967878483731,3441.0,0.2141989431984854,site2,F6,5dd4ae6027889b0006b776af
312,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4b7eb27889b0006b77721.txt,7,0.31010550308910345,8093.5,0.22925793139642442,site2,F6,5dd4b7eb27889b0006b77721
313,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4b7fe27889b0006b77729.txt,6,0.4014164154919975,5847.4,0.13609242175077502,site2,F6,5dd4b7fe27889b0006b77729
314,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd5337ad48f840006f14b35.txt,5,0.2705523159679387,3395.75,0.3329006770772823,site2,F6,5dd5337ad48f840006f14b35
315,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4b7a144333f00067aaf57.txt,6,0.32142041096723983,4044.0,0.05734217582942554,site2,F6,5dd4b7a144333f00067aaf57
316,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4be3844333f00067ab090.txt,6,0.3355803462166344,5287.0,0.1281226857877603,site2,F6,5dd4be3844333f00067ab090
317,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4ade744333f00067aaee7.txt,21,0.3550104549978934,5921.65,0.08428986600913446,site2,F6,5dd4ade744333f00067aaee7
318,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4b78b44333f00067aaf4e.txt,4,0.37911537851799193,3059.3333333333335,0.20471757958620704,site2,F6,5dd4b78b44333f00067aaf4e
319,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4ae3f27889b0006b7769b.txt,11,0.32863933769189424,4396.5,0.19822153378233465,site2,F6,5dd4ae3f27889b0006b7769b
320,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4b78344333f00067aaf48.txt,14,0.2363681950559721,6617.0,0.07283388091910316,site2,F6,5dd4b78344333f00067aaf48
321,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4beb144333f00067ab09e.txt,9,0.49519963111681137,6127.375,0.35316624787416934,site2,F6,5dd4beb144333f00067ab09e
322,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4ae5d27889b0006b776ab.txt,13,0.36044505463066334,4880.833333333333,0.20809535212901542,site2,F6,5dd4ae5d27889b0006b776ab
323,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4bf0d44333f00067ab0a3.txt,5,0.17162029049958083,3732.0,0.5761824013166198,site2,F6,5dd4bf0d44333f00067ab0a3
324,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd531a0d48f840006f14b24.txt,7,0.469695074245507,5365.5,0.29587821853820534,site2,F6,5dd531a0d48f840006f14b24
325,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F6/path_data_files/5dd4b78d44333f00067aaf50.txt,8,0.2976383309658493,4056.5714285714284,0.3724823362797318,site2,F6,5dd4b78d44333f00067aaf50
326,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F1/path_data_files/5dd4a19944333f00067aade5.txt,15,0.42156363360161886,5174.285714285715,0.27557953407909414,site2,F1,5dd4a19944333f00067aade5
327,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F1/path_data_files/5dd35c9a27889b0006b76866.txt,6,0.2586550482840067,6183.8,0.26397013207897324,site2,F1,5dd35c9a27889b0006b76866
328,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F1/path_data_files/5dd35c7444333f00067aa0c6.txt,11,0.643491862675562,5907.6,0.3278994395191034,site2,F1,5dd35c7444333f00067aa0c6
329,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F1/path_data_files/5dd61660d48f840006f14cff.txt,9,0.38467768483302367,4332.75,0.19218628353707193,site2,F1,5dd61660d48f840006f14cff
330,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F1/path_data_files/5dd35c6944333f00067aa0bc.txt,3,0.015447027617413013,3204.5,0.13960217685223592,site2,F1,5dd35c6944333f00067aa0bc
331,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F1/path_data_files/5dd35c9044333f00067aa0dc.txt,6,0.2743263956157525,5412.2,0.5510831334656572,site2,F1,5dd35c9044333f00067aa0dc
332,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F1/path_data_files/5dd35c9a27889b0006b76864.txt,11,0.5155493654559404,5982.2,0.21457525578983994,site2,F1,5dd35c9a27889b0006b76864
333,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F1/path_data_files/5dd365ff44333f00067aa120.txt,17,0.4062858374295648,5545.3125,0.254073811525654,site2,F1,5dd365ff44333f00067aa120
334,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F1/path_data_files/5dd35c6844333f00067aa0ba.txt,14,0.4323562373579331,8816.076923076924,0.22936577632446176,site2,F1,5dd35c6844333f00067aa0ba
335,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F1/path_data_files/5dd365ee44333f00067aa112.txt,7,0.4215696699397875,9182.666666666666,0.18923828230784565,site2,F1,5dd365ee44333f00067aa112
336,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F1/path_data_files/5dd365f144333f00067aa114.txt,8,0.1780152951312147,6924.142857142857,0.28799951694669457,site2,F1,5dd365f144333f00067aa114
337,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F1/path_data_files/5dd365f244333f00067aa116.txt,6,0.6383137182699808,7015.8,0.1594063156852972,site2,F1,5dd365f244333f00067aa116
338,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F1/path_data_files/5dd35c9244333f00067aa0de.txt,18,0.2707394693182744,7198.705882352941,0.17118322347615333,site2,F1,5dd35c9244333f00067aa0de
339,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F1/path_data_files/5dd35c8827889b0006b7685c.txt,6,0.43402063070579805,6249.4,0.19008424372590632,site2,F1,5dd35c8827889b0006b7685c
340,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F1/path_data_files/5dd62779d48f840006f14de0.txt,22,0.7460287282135578,4437.428571428572,0.22670585001156865,site2,F1,5dd62779d48f840006f14de0
341,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F1/path_data_files/5dd35c9e27889b0006b7686a.txt,3,0.008641975308641974,5670.0,0.08681507815728508,site2,F1,5dd35c9e27889b0006b7686a
342,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F1/path_data_files/5dd35c7144333f00067aa0c4.txt,8,0.5914613212516245,4907.142857142857,0.2496417389688129,site2,F1,5dd35c7144333f00067aa0c4
343,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F1/path_data_files/5dd62761d48f840006f14dda.txt,17,1.3738099450357542,4898.25,0.31143445120013563,site2,F1,5dd62761d48f840006f14dda
344,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F1/path_data_files/5dd365ec44333f00067aa110.txt,19,0.38025937526052034,7197.777777777777,0.266773962039871,site2,F1,5dd365ec44333f00067aa110
345,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F1/path_data_files/5dd62763d48f840006f14ddc.txt,10,0.3513747494290398,3707.777777777778,0.1539040968748671,site2,F1,5dd62763d48f840006f14ddc
346,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F1/path_data_files/5dd4a19444333f00067aade1.txt,7,0.16912934296666216,4567.5,0.2180861988773704,site2,F1,5dd4a19444333f00067aade1
347,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F1/path_data_files/5dd3660444333f00067aa128.txt,7,0.3240414507502649,5174.833333333333,0.18552810279524734,site2,F1,5dd3660444333f00067aa128
348,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F1/path_data_files/5dd35c9844333f00067aa0e0.txt,38,0.414830455914561,5826.540540540541,0.30181303794990205,site2,F1,5dd35c9844333f00067aa0e0
349,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F1/path_data_files/5dd4a19644333f00067aade3.txt,4,0.21670229769213775,5974.666666666667,0.1686916669661825,site2,F1,5dd4a19644333f00067aade3
350,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F1/path_data_files/5dd35c7327889b0006b76850.txt,16,0.595916476233266,5019.133333333333,0.2585392511668119,site2,F1,5dd35c7327889b0006b76850
351,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F1/path_data_files/5dd6177fd48f840006f14d13.txt,6,0.4444227242138053,6781.4,0.49257179919900057,site2,F1,5dd6177fd48f840006f14d13
352,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F1/path_data_files/5dd365f527889b0006b768a7.txt,21,0.3352080608584198,7179.8,0.24374196451852773,site2,F1,5dd365f527889b0006b768a7
353,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F1/path_data_files/5dd35c8f27889b0006b76860.txt,9,0.4740301148312065,5048.875,0.4366140772621148,site2,F1,5dd35c8f27889b0006b76860
354,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F1/path_data_files/5dd6177ed48f840006f14d11.txt,4,0.622942941231969,4461.666666666667,0.1433486649619246,site2,F1,5dd6177ed48f840006f14d11
355,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F1/path_data_files/5dd4a18d27889b0006b77595.txt,4,0.7862169603309874,6915.333333333333,0.09103811173663974,site2,F1,5dd4a18d27889b0006b77595
356,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F1/path_data_files/5dd4a19144333f00067aaddf.txt,10,0.47958041589624606,7936.555555555556,0.10296914354039265,site2,F1,5dd4a19144333f00067aaddf
357,/Users/romainfouilland/code/cours/P3A/data/ilc2/data/site2/F1/path_data_files/5dd35c7627889b0006b76854.txt,2,0.0,3935.0,0.0,site2,F1,5dd35c7627889b0006b76854
